@RELATION Infoplasmid

@ATTRIBUTE att1 numeric
@ATTRIBUTE att2 numeric
@ATTRIBUTE att3 numeric
@ATTRIBUTE att4 numeric
@ATTRIBUTE att5 numeric
@ATTRIBUTE att6 numeric
@ATTRIBUTE att7 numeric
@ATTRIBUTE att8 numeric
@ATTRIBUTE att9 numeric
@ATTRIBUTE att10 numeric
@ATTRIBUTE att11 numeric
@ATTRIBUTE att12 numeric
@ATTRIBUTE att13 numeric
@ATTRIBUTE att14 numeric
@ATTRIBUTE att15 numeric
@ATTRIBUTE att16 numeric
@ATTRIBUTE att17 numeric
@ATTRIBUTE att18 numeric
@ATTRIBUTE att19 numeric
@ATTRIBUTE att20 numeric
@ATTRIBUTE att21 numeric
@ATTRIBUTE att22 numeric
@ATTRIBUTE att23 numeric
@ATTRIBUTE att24 numeric
@ATTRIBUTE att25 numeric
@ATTRIBUTE att26 numeric
@ATTRIBUTE att27 numeric
@ATTRIBUTE att28 numeric
@ATTRIBUTE att29 numeric
@ATTRIBUTE att30 numeric
@ATTRIBUTE att31 numeric
@ATTRIBUTE att32 numeric
@ATTRIBUTE att33 numeric
@ATTRIBUTE att34 numeric
@ATTRIBUTE att35 numeric
@ATTRIBUTE att36 numeric
@ATTRIBUTE att37 numeric
@ATTRIBUTE att38 numeric
@ATTRIBUTE att39 numeric
@ATTRIBUTE att40 numeric
@ATTRIBUTE att41 numeric
@ATTRIBUTE att42 numeric
@ATTRIBUTE att43 numeric
@ATTRIBUTE att44 numeric
@ATTRIBUTE att45 numeric
@ATTRIBUTE att46 numeric
@ATTRIBUTE att47 numeric
@ATTRIBUTE att48 numeric
@ATTRIBUTE att49 numeric
@ATTRIBUTE att50 numeric
@ATTRIBUTE att51 numeric
@ATTRIBUTE att52 numeric
@ATTRIBUTE att53 numeric
@ATTRIBUTE att54 numeric
@ATTRIBUTE att55 numeric
@ATTRIBUTE att56 numeric
@ATTRIBUTE att57 numeric
@ATTRIBUTE att58 numeric
@ATTRIBUTE att59 numeric
@ATTRIBUTE att60 numeric
@ATTRIBUTE att61 numeric
@ATTRIBUTE att62 numeric
@ATTRIBUTE att63 numeric
@ATTRIBUTE att64 numeric
@ATTRIBUTE att65 numeric
@ATTRIBUTE att66 numeric
@ATTRIBUTE att67 numeric
@ATTRIBUTE att68 numeric
@ATTRIBUTE att69 numeric
@ATTRIBUTE att70 numeric
@ATTRIBUTE att71 numeric
@ATTRIBUTE att72 numeric
@ATTRIBUTE att73 numeric
@ATTRIBUTE att74 numeric
@ATTRIBUTE att75 numeric
@ATTRIBUTE att76 numeric
@ATTRIBUTE att77 numeric
@ATTRIBUTE att78 numeric
@ATTRIBUTE att79 numeric
@ATTRIBUTE att80 numeric
@ATTRIBUTE att81 numeric
@ATTRIBUTE att82 numeric
@ATTRIBUTE att83 numeric
@ATTRIBUTE att84 numeric
@ATTRIBUTE att85 numeric
@ATTRIBUTE att86 numeric
@ATTRIBUTE att87 numeric
@ATTRIBUTE att88 numeric
@ATTRIBUTE att89 numeric
@ATTRIBUTE att90 numeric
@ATTRIBUTE att91 numeric
@ATTRIBUTE att92 numeric
@ATTRIBUTE att93 numeric
@ATTRIBUTE att94 numeric
@ATTRIBUTE att95 numeric
@ATTRIBUTE att96 numeric
@ATTRIBUTE att97 numeric
@ATTRIBUTE att98 numeric
@ATTRIBUTE att99 numeric
@ATTRIBUTE att100 numeric
@ATTRIBUTE att101 numeric
@ATTRIBUTE att102 numeric
@ATTRIBUTE att103 numeric
@ATTRIBUTE att104 numeric
@ATTRIBUTE att105 numeric
@ATTRIBUTE att106 numeric
@ATTRIBUTE att107 numeric
@ATTRIBUTE att108 numeric
@ATTRIBUTE att109 numeric
@ATTRIBUTE att110 numeric
@ATTRIBUTE att111 numeric
@ATTRIBUTE att112 numeric
@ATTRIBUTE att113 numeric
@ATTRIBUTE att114 numeric
@ATTRIBUTE att115 numeric
@ATTRIBUTE att116 numeric
@ATTRIBUTE att117 numeric
@ATTRIBUTE att118 numeric
@ATTRIBUTE att119 numeric
@ATTRIBUTE att120 numeric
@ATTRIBUTE att121 numeric
@ATTRIBUTE att122 numeric
@ATTRIBUTE att123 numeric
@ATTRIBUTE att124 numeric
@ATTRIBUTE att125 numeric
@ATTRIBUTE att126 numeric
@ATTRIBUTE att127 numeric
@ATTRIBUTE att128 numeric
@ATTRIBUTE att129 numeric
@ATTRIBUTE att130 numeric
@ATTRIBUTE att131 numeric
@ATTRIBUTE att132 numeric
@ATTRIBUTE class {F,P,Q,V}

@DATA
-0.515900000, -0.348300000, -0.624900000, -0.271800000, -0.136700000, -0.109600000, -0.364200000, -0.267900000, 0.229700000, 0.313400000, -0.051700000, -0.200300000, -0.334500000, -0.218300000, 0.481200000, 0.597800000, 0.452800000, -0.186600000, -0.335000000, -0.361700000, 0.086600000, -0.198100000, 49.999458272, 47.726191200, 48.686216735, 48.166511829, 48.258606916, 46.349789213, 49.724000075, 50.334719821, 47.031080755, 47.621749135, 48.039269879, 47.804791060, 48.344641594, 50.148320204, 48.553387022, 47.288222015, 47.395214564, 48.253018695, 46.339786047, 47.652259440, 48.278525550, 48.813131218, 104.430000000, 104.912000000, 104.633000000, 105.141000000, 105.892000000, 106.081000000, 105.331000000, 105.334000000, 105.531000000, 105.412000000, 105.161000000, 105.089000000, 104.836000000, 104.758000000, 105.017000000, 105.252000000, 105.087000000, 105.267000000, 105.395000000, 104.968000000, 105.239000000, 104.922000000, -16.302000000, -17.873000000, -15.528000000, -17.911000000, -15.666000000, -16.010000000, -14.958000000, -15.186000000, -15.501000000, -15.738000000, -16.506000000, -17.366000000, -16.533000000, -16.366000000, -16.317000000, -16.297000000, -16.510000000, -16.776000000, -19.049000000, -17.155000000, -15.351000000, -15.037000000, 911.703500000, 488.144100000, 1124.081500000, 512.214800000, 999.131900000, 968.980400000, 1381.309700000, 1377.394000000, 1311.451900000, 1060.668600000, 991.078400000, 586.117600000, 765.151600000, 821.681700000, 848.446600000, 835.939100000, 803.863400000, 750.909700000, 276.481400000, 597.491100000, 1110.643600000, 1494.233000000, 55.370000000, 62.420000000, 56.460000000, 62.300000000, 56.320000000, 55.090000000, 53.470000000, 54.910000000, 57.390000000, 54.680000000, 54.330000000, 62.200000000, 58.320000000, 59.220000000, 55.420000000, 54.730000000, 53.450000000, 57.200000000, 69.550000000, 63.280000000, 53.600000000, 56.360000000, F
0.211100000, -0.058700000, -1.457900000, -1.091000000, -1.335600000, -0.625200000, -0.765300000, -0.948100000, 0.062000000, 0.275700000, 0.205500000, 0.123100000, 0.051400000, 0.098400000, -0.526500000, -0.317100000, -0.900900000, -0.436900000, -0.429900000, -1.345300000, 0.022400000, -0.098000000, 47.759145185, 47.113381422, 50.458723817, 51.499049770, 50.907668808, 49.997415021, 48.513060174, 48.187331569, 48.686889694, 48.910897957, 49.797282629, 47.754388557, 47.308058661, 48.751094183, 49.073200318, 49.401057638, 48.426407834, 51.201645706, 51.702164851, 48.430157427, 47.710353792, 48.963131591, 105.372000000, 105.184000000, 103.684000000, 103.439000000, 103.417000000, 104.179000000, 104.584000000, 104.883000000, 105.263000000, 104.857000000, 104.884000000, 104.953000000, 105.022000000, 105.485000000, 104.773000000, 105.001000000, 104.486000000, 104.791000000, 104.369000000, 104.118000000, 105.048000000, 104.532000000, -15.482000000, -15.430000000, -11.548000000, -11.702000000, -11.107000000, -12.174000000, -11.606000000, -13.357000000, -16.734000000, -16.615000000, -15.337000000, -10.823000000, -9.842000000, -11.494000000, -11.230000000, -13.737000000, -13.535000000, -14.721000000, -13.518000000, -12.551000000, -16.281000000, -13.146000000, 1309.246600000, 1185.995300000, 5194.807200000, 5478.616200000, 6583.541600000, 4847.474400000, 5275.072000000, 3522.800300000, 824.661200000, 748.128200000, 1228.351600000, 6727.635000000, 11886.221600000, 5636.642400000, 7021.029200000, 2714.030100000, 2579.947800000, 1857.763800000, 2506.946300000, 4369.561700000, 1044.219400000, 3020.171200000, 52.650000000, 47.410000000, 36.460000000, 36.950000000, 36.500000000, 34.080000000, 37.350000000, 49.360000000, 60.000000000, 55.140000000, 52.280000000, 43.800000000, 36.850000000, 44.260000000, 38.600000000, 46.390000000, 47.790000000, 53.430000000, 49.720000000, 37.130000000, 49.560000000, 49.560000000, V
0.128600000, -0.625600000, -0.238800000, -0.640400000, -0.409800000, -0.678500000, -0.607700000, -0.173400000, 0.133100000, -0.543500000, -0.315900000, -0.244100000, 0.011600000, -0.316400000, -0.469800000, -0.420100000, -0.305700000, -0.334600000, -0.452500000, -0.540200000, -0.219400000, 0.011600000, 51.583783188, 47.055478544, 47.043416269, 48.790889881, 48.882725663, 51.188702348, 49.892846099, 49.045054130, 45.185121399, 45.345263233, 47.865691506, 49.204706325, 48.861605053, 46.886467838, 48.411380877, 49.769308922, 46.699596838, 48.237639598, 48.384279957, 48.313178001, 49.071764774, 49.405698411, 104.542000000, 105.274000000, 105.765000000, 104.530000000, 104.987000000, 104.013000000, 104.889000000, 104.979000000, 105.783000000, 105.592000000, 104.696000000, 104.667000000, 104.957000000, 104.879000000, 104.780000000, 104.567000000, 105.426000000, 104.857000000, 104.172000000, 104.446000000, 104.794000000, 105.244000000, -16.001000000, -14.372000000, -18.232000000, -14.573000000, -15.916000000, -14.183000000, -15.104000000, -17.138000000, -18.902000000, -17.466000000, -15.682000000, -18.879000000, -13.588000000, -15.890000000, -15.536000000, -15.930000000, -16.216000000, -13.347000000, -15.937000000, -14.451000000, -12.629000000, -15.842000000, 925.697900000, 1921.967500000, 493.424900000, 1617.075800000, 1273.001200000, 1886.958700000, 1667.663200000, 692.505800000, 323.838300000, 574.976900000, 1286.649100000, 318.034400000, 2526.700300000, 1472.803600000, 1083.086300000, 1079.329000000, 926.835900000, 2674.865000000, 1150.893000000, 1676.582800000, 3559.742800000, 1528.110500000, 57.960000000, 50.370000000, 65.150000000, 48.290000000, 56.300000000, 52.830000000, 54.940000000, 60.000000000, 62.190000000, 60.480000000, 50.600000000, 67.280000000, 52.850000000, 55.050000000, 52.520000000, 55.540000000, 58.880000000, 48.340000000, 51.170000000, 52.490000000, 44.290000000, 58.030000000, Q
-0.213300000, -0.457600000, -0.776900000, -0.452800000, -0.496300000, -0.033600000, 0.122200000, -0.531800000, -0.581100000, 0.288500000, -0.103500000, 0.046000000, 0.017000000, -0.209000000, -0.350400000, -0.179200000, 0.456500000, 0.259800000, -0.073000000, -0.555900000, 0.246200000, 0.404100000, 48.084446151, 48.526237689, 46.568613270, 48.816245434, 49.040723903, 47.798841249, 49.607756775, 48.051584161, 47.882142020, 46.528098231, 50.218523628, 49.346337136, 48.824670601, 47.293108039, 48.423504825, 49.582061802, 47.024350495, 46.568158943, 48.323789713, 49.260846820, 48.950866704, 49.383415782, 105.224000000, 105.458000000, 104.932000000, 105.115000000, 105.192000000, 104.915000000, 104.849000000, 104.623000000, 105.036000000, 105.353000000, 105.217000000, 104.720000000, 105.385000000, 104.977000000, 104.853000000, 104.408000000, 104.894000000, 105.376000000, 104.731000000, 104.180000000, 104.868000000, 104.513000000, -16.387000000, -16.410000000, -12.413000000, -18.426000000, -15.524000000, -17.732000000, -16.703000000, -14.037000000, -16.781000000, -17.304000000, -14.361000000, -16.122000000, -13.623000000, -12.621000000, -11.857000000, -13.608000000, -13.621000000, -14.105000000, -13.394000000, -11.918000000, -14.168000000, -14.385000000, 1071.016000000, 817.162000000, 3587.659000000, 617.984100000, 1153.097100000, 665.009900000, 717.883300000, 2098.543900000, 960.080900000, 620.170700000, 1777.508300000, 1027.026500000, 2396.558100000, 3641.352500000, 5522.791200000, 2583.366300000, 2731.645500000, 1989.256300000, 2778.269600000, 4752.199600000, 2413.187400000, 1814.713300000, 60.680000000, 59.430000000, 43.770000000, 68.160000000, 57.100000000, 60.630000000, 57.670000000, 45.430000000, 58.750000000, 56.510000000, 51.370000000, 54.940000000, 48.170000000, 42.940000000, 47.090000000, 49.620000000, 47.010000000, 52.470000000, 45.080000000, 42.400000000, 55.040000000, 48.700000000, P
-0.231300000, -0.036000000, 0.006200000, 0.063400000, -0.169500000, -0.556300000, -0.710100000, 0.006300000, -0.230800000, -0.275600000, -0.679500000, -0.395400000, 0.141500000, -0.165700000, -0.481400000, -0.674400000, -0.124300000, 0.379100000, 0.119300000, 0.386500000, 0.009100000, -0.566200000, 45.902914856, 48.116695050, 46.071543103, 45.984261489, 45.908549231, 46.689509697, 46.734245593, 45.750787710, 45.081052808, 48.108867536, 48.655122468, 48.072323121, 47.590195290, 47.301966053, 47.921981138, 47.045882713, 47.969766062, 46.573351429, 47.159619433, 47.269242381, 47.937992132, 49.869379992, 106.083000000, 105.092000000, 105.682000000, 105.664000000, 105.803000000, 105.732000000, 105.006000000, 105.703000000, 106.249000000, 104.770000000, 104.435000000, 105.187000000, 105.307000000, 105.112000000, 104.516000000, 104.841000000, 105.059000000, 105.354000000, 105.647000000, 105.352000000, 105.242000000, 104.507000000, -16.449000000, -18.224000000, -17.690000000, -17.732000000, -16.887000000, -15.253000000, -14.056000000, -17.450000000, -18.197000000, -17.963000000, -13.422000000, -15.335000000, -13.976000000, -15.481000000, -11.443000000, -12.702000000, -13.776000000, -11.380000000, -13.595000000, -14.236000000, -13.695000000, -14.850000000, 897.524400000, 423.876300000, 507.649900000, 510.139900000, 691.086800000, 1276.231000000, 2151.109900000, 703.943700000, 412.573500000, 453.862900000, 2385.891400000, 1479.119100000, 2050.740500000, 1217.555100000, 5257.880300000, 3724.424700000, 2416.778900000, 5672.297300000, 2977.959900000, 1973.529600000, 2517.310000000, 1541.178800000, 56.570000000, 63.580000000, 59.060000000, 59.160000000, 54.500000000, 52.340000000, 48.030000000, 56.650000000, 63.680000000, 60.400000000, 48.420000000, 52.700000000, 54.840000000, 51.640000000, 40.500000000, 40.630000000, 47.970000000, 46.390000000, 56.560000000, 54.710000000, 47.370000000, 53.380000000, Q
0.108100000, 0.078900000, -0.362900000, -0.316400000, -0.372600000, -0.372200000, -0.210700000, -0.513600000, -0.377700000, -0.736700000, -0.513500000, -1.232700000, -0.595800000, -0.301700000, -0.651300000, -0.525800000, -0.158200000, -0.771000000, -0.695500000, -0.792200000, -0.338000000, -0.163700000, 49.084306978, 48.968055657, 48.507462306, 51.303510298, 47.144059141, 47.796886507, 45.545343315, 48.884340127, 47.592548647, 48.996868961, 49.007525170, 50.381912155, 50.031251261, 49.147159281, 48.380642704, 49.245259179, 48.747397876, 49.008095167, 48.051188794, 47.179546749, 48.715770401, 49.176633913, 104.769000000, 105.397000000, 104.969000000, 104.495000000, 104.511000000, 104.348000000, 104.814000000, 104.496000000, 104.882000000, 104.314000000, 104.347000000, 103.944000000, 104.548000000, 105.511000000, 105.172000000, 105.361000000, 105.223000000, 104.366000000, 105.478000000, 104.666000000, 104.862000000, 105.286000000, -13.498000000, -13.713000000, -14.786000000, -13.955000000, -9.434000000, -10.378000000, -8.572000000, -12.700000000, -10.568000000, -10.933000000, -12.406000000, -12.241000000, -13.929000000, -14.547000000, -14.285000000, -14.324000000, -14.384000000, -13.325000000, -13.822000000, -10.286000000, -12.177000000, -14.342000000, 3207.656100000, 2413.797400000, 1801.487900000, 2265.753300000, 11649.793200000, 9485.892200000, 16882.908500000, 4542.019200000, 7342.000300000, 7424.267000000, 4391.644500000, 4414.775000000, 2579.631600000, 1709.279400000, 1979.475400000, 1947.142500000, 1838.190000000, 2608.109600000, 2439.144700000, 8596.117200000, 4702.221100000, 2063.065800000, 44.790000000, 49.730000000, 53.560000000, 45.370000000, 36.240000000, 38.000000000, 35.380000000, 45.440000000, 42.940000000, 42.690000000, 44.590000000, 38.030000000, 51.360000000, 53.980000000, 51.750000000, 49.300000000, 49.660000000, 42.970000000, 49.500000000, 39.240000000, 44.990000000, 48.900000000, F
0.124500000, 0.564700000, 0.034200000, -0.381600000, -0.404900000, -0.372900000, -0.354200000, -0.897900000, 0.200000000, 0.212600000, -0.152000000, -0.492300000, 0.077200000, 0.253800000, 0.203200000, -0.148300000, 0.073900000, -0.099700000, -0.181500000, -0.982100000, -0.866700000, -0.205700000, 46.826032920, 47.643431491, 47.768818484, 47.346527576, 49.538959999, 48.642468060, 47.527477614, 46.340546529, 47.404061137, 50.093704200, 49.238216058, 48.913708454, 47.394063983, 46.676790517, 49.173117668, 48.485481814, 49.724308087, 49.096393222, 47.885845958, 50.073814868, 49.912062537, 51.524686142, 105.198000000, 105.396000000, 105.533000000, 105.297000000, 104.149000000, 104.568000000, 104.941000000, 105.035000000, 105.721000000, 105.100000000, 105.372000000, 105.102000000, 105.161000000, 105.211000000, 105.045000000, 104.545000000, 104.672000000, 104.618000000, 104.724000000, 104.082000000, 104.641000000, 104.433000000, -16.324000000, -11.665000000, -14.748000000, -15.348000000, -12.596000000, -16.774000000, -16.059000000, -12.259000000, -13.411000000, -12.838000000, -11.576000000, -13.860000000, -14.576000000, -13.442000000, -13.739000000, -12.316000000, -12.091000000, -14.178000000, -15.595000000, -12.980000000, -14.088000000, -14.317000000, 907.254700000, 4993.793900000, 2115.501700000, 1265.614300000, 3800.857000000, 872.251400000, 902.800000000, 3949.558000000, 2781.238100000, 3598.583600000, 4875.772000000, 3437.552500000, 1838.865600000, 2696.662200000, 2571.816600000, 3983.648400000, 5318.696700000, 2131.659900000, 1175.442900000, 3008.978400000, 2145.466400000, 2039.191600000, 56.480000000, 41.690000000, 49.470000000, 51.690000000, 43.380000000, 60.720000000, 53.140000000, 45.920000000, 50.050000000, 51.720000000, 44.530000000, 50.220000000, 48.040000000, 48.050000000, 45.800000000, 37.450000000, 44.420000000, 50.500000000, 51.320000000, 41.810000000, 49.370000000, 52.460000000, P
-0.230400000, -0.210600000, -0.015200000, -0.028900000, 0.221300000, -0.091000000, -0.036100000, -0.540800000, -0.467700000, -0.397200000, 0.217500000, 0.586200000, -0.196700000, -0.319100000, 0.282800000, 0.152100000, -0.345400000, -0.566400000, -0.139300000, -0.038400000, -0.162400000, -0.697800000, 46.231782469, 46.261746542, 46.656945944, 46.060509894, 47.268115076, 49.586361746, 50.194132550, 47.960156233, 46.830762903, 46.939574653, 47.799166833, 47.912487811, 48.341221954, 48.329146069, 46.411415491, 48.464207685, 49.431009910, 51.518805737, 49.540161008, 48.074554634, 48.482116976, 49.070613062, 105.164000000, 105.537000000, 105.545000000, 105.192000000, 105.034000000, 105.165000000, 104.425000000, 104.920000000, 105.538000000, 105.281000000, 105.200000000, 105.607000000, 105.362000000, 104.877000000, 104.883000000, 105.313000000, 104.498000000, 103.982000000, 104.508000000, 104.687000000, 104.104000000, 104.679000000, -18.468000000, -18.848000000, -15.818000000, -15.864000000, -14.839000000, -16.255000000, -15.674000000, -15.736000000, -16.780000000, -16.645000000, -14.962000000, -12.938000000, -13.738000000, -12.830000000, -10.508000000, -11.694000000, -12.807000000, -12.419000000, -11.909000000, -11.580000000, -12.688000000, -14.362000000, 496.044500000, 245.151000000, 983.250800000, 1028.855300000, 1573.420800000, 965.453000000, 1273.574900000, 1007.977100000, 862.148200000, 755.214800000, 1395.594600000, 2980.459000000, 2673.424800000, 3374.018100000, 8709.305500000, 5606.540300000, 3510.046000000, 4075.044300000, 4645.729300000, 5713.600000000, 3689.498100000, 2491.209100000, 65.700000000, 66.010000000, 52.100000000, 49.940000000, 52.320000000, 57.560000000, 51.380000000, 58.220000000, 59.640000000, 59.020000000, 56.840000000, 54.120000000, 47.800000000, 47.310000000, 38.030000000, 46.950000000, 40.310000000, 43.780000000, 42.310000000, 39.910000000, 38.940000000, 48.480000000, P
-0.527100000, -0.003600000, 0.137900000, -0.381300000, -0.136000000, -0.354600000, -0.034300000, -0.897300000, -0.426600000, -0.584200000, -0.300200000, -0.029300000, 0.004400000, 0.270900000, -0.104800000, -0.637800000, -0.110200000, -0.738200000, -0.535300000, -0.251500000, -0.477000000, -0.653600000, 49.231561859, 47.943744657, 48.355449344, 50.220917654, 47.651843012, 48.060995259, 48.890517692, 48.512132222, 46.072965981, 49.829908819, 50.338341174, 47.559518459, 46.702472909, 45.904487320, 45.557490754, 47.148656459, 48.550591853, 49.476763012, 48.634657052, 47.793779271, 51.274474132, 48.315467785, 104.524000000, 105.780000000, 104.970000000, 104.319000000, 105.072000000, 104.981000000, 104.960000000, 105.036000000, 105.858000000, 104.464000000, 104.849000000, 105.550000000, 105.061000000, 105.311000000, 106.395000000, 105.897000000, 105.135000000, 104.373000000, 104.424000000, 105.090000000, 104.540000000, 104.700000000, -16.409000000, -14.484000000, -12.538000000, -12.857000000, -13.387000000, -14.934000000, -12.954000000, -13.679000000, -15.664000000, -16.484000000, -16.217000000, -14.033000000, -13.794000000, -13.955000000, -15.900000000, -15.050000000, -13.423000000, -14.623000000, -13.684000000, -12.648000000, -14.109000000, -15.504000000, 1435.876500000, 1657.691800000, 3656.804600000, 3381.407200000, 3124.574100000, 1583.978200000, 3051.659300000, 2832.199500000, 1118.034200000, 891.580000000, 863.886700000, 2323.285300000, 2429.477700000, 2320.724100000, 1242.948700000, 1413.125900000, 2691.881700000, 1793.632400000, 2371.672200000, 3566.375800000, 2165.190200000, 1439.485800000, 59.110000000, 50.980000000, 42.510000000, 36.060000000, 49.120000000, 49.230000000, 50.000000000, 47.410000000, 52.610000000, 55.770000000, 60.020000000, 53.480000000, 45.980000000, 49.760000000, 56.390000000, 53.560000000, 51.710000000, 48.980000000, 44.960000000, 49.930000000, 49.860000000, 55.330000000, P
-0.184400000, 0.284900000, 0.309200000, -0.019900000, 0.166600000, 0.146300000, 0.047300000, -0.544300000, 0.049000000, -0.103500000, 0.075400000, 0.022700000, 0.094900000, -0.025900000, -0.261000000, -0.219000000, 0.289800000, 0.068500000, -0.773500000, 0.151600000, 0.451700000, 0.269700000, 49.578004205, 49.341542803, 48.445889617, 46.485867179, 48.798724359, 48.141285015, 47.978970622, 47.584749200, 47.423817308, 50.218523628, 49.297766447, 48.691085021, 47.336567568, 46.641336126, 46.432537138, 49.779014358, 49.254471225, 49.792303243, 48.520944667, 48.310156198, 48.462012346, 47.175020957, 105.118000000, 105.032000000, 105.053000000, 105.346000000, 104.947000000, 105.268000000, 105.367000000, 105.207000000, 105.040000000, 105.217000000, 104.793000000, 105.412000000, 105.390000000, 105.511000000, 105.154000000, 104.609000000, 104.755000000, 104.786000000, 104.303000000, 105.089000000, 104.702000000, 105.171000000, -16.054000000, -15.302000000, -15.603000000, -17.069000000, -15.414000000, -17.049000000, -17.120000000, -16.244000000, -16.286000000, -14.361000000, -14.956000000, -13.449000000, -12.857000000, -13.273000000, -15.034000000, -13.264000000, -13.626000000, -13.373000000, -14.749000000, -17.946000000, -14.365000000, -13.052000000, 1018.340200000, 1242.971700000, 1145.862300000, 718.598700000, 1172.790300000, 750.017000000, 630.725500000, 911.088600000, 905.236900000, 1796.771600000, 1510.358800000, 2587.791200000, 3335.778700000, 3162.715100000, 1524.744500000, 2873.002700000, 2413.966100000, 2727.644100000, 2221.095800000, 508.695900000, 1937.209900000, 3110.151300000, 54.810000000, 51.960000000, 54.600000000, 60.630000000, 49.960000000, 59.200000000, 59.460000000, 56.100000000, 51.340000000, 51.370000000, 54.990000000, 48.120000000, 43.540000000, 52.350000000, 58.330000000, 46.000000000, 48.730000000, 47.360000000, 45.790000000, 62.850000000, 51.870000000, 51.940000000, P
0.165700000, -0.799700000, -0.609400000, -0.563400000, -0.355700000, -0.617200000, -0.520800000, 0.097900000, -0.274300000, -0.589400000, 0.155300000, -0.303500000, -0.547800000, 0.264600000, 0.105200000, -0.110600000, 0.022000000, -0.089100000, -0.268100000, -0.301300000, -0.457200000, -0.504000000, 47.451032202, 48.886489623, 49.546426464, 48.810362825, 47.453755238, 50.027095670, 50.789049190, 49.250988101, 48.210565566, 48.754034393, 50.513033565, 50.037175789, 48.275807014, 45.914806333, 47.623594979, 47.000848583, 48.057198438, 50.567545353, 50.445797203, 49.948469890, 49.176423461, 50.037168010, 105.109000000, 104.193000000, 104.249000000, 104.686000000, 104.468000000, 104.509000000, 104.655000000, 105.422000000, 104.962000000, 104.732000000, 104.733000000, 104.451000000, 104.633000000, 105.472000000, 105.103000000, 104.970000000, 104.591000000, 104.679000000, 104.548000000, 104.655000000, 104.973000000, 104.814000000, -11.915000000, -10.671000000, -10.849000000, -12.354000000, -10.311000000, -12.720000000, -13.897000000, -13.891000000, -15.693000000, -15.851000000, -15.127000000, -13.864000000, -16.622000000, -14.011000000, -16.065000000, -13.436000000, -13.258000000, -13.732000000, -15.092000000, -16.139000000, -15.044000000, -12.590000000, 4648.646400000, 8442.442300000, 7751.433000000, 4280.279400000, 9078.957700000, 4146.163700000, 2383.980400000, 2263.639200000, 1115.109600000, 1027.662500000, 1333.009100000, 2271.259800000, 795.893400000, 2017.666900000, 1036.180400000, 2541.611400000, 2866.431300000, 2519.243600000, 1449.244800000, 976.299200000, 1384.596900000, 3797.106800000, 39.380000000, 39.640000000, 36.960000000, 43.960000000, 40.150000000, 41.320000000, 47.600000000, 50.180000000, 57.430000000, 59.620000000, 53.250000000, 50.660000000, 58.740000000, 49.270000000, 60.060000000, 49.750000000, 43.300000000, 45.650000000, 51.170000000, 57.340000000, 53.120000000, 41.950000000, P
0.155500000, -0.198300000, -0.479200000, -0.138200000, -0.584500000, -0.063500000, -0.005100000, -0.383300000, -0.338700000, -0.191200000, -0.572600000, -0.379300000, -0.195200000, -0.164000000, -0.658000000, -0.180700000, -0.228600000, 0.200200000, 0.146400000, -0.578200000, -0.678400000, 0.315500000, 48.366010706, 46.622649819, 48.629886252, 49.004313541, 49.359781256, 46.290988943, 48.655789336, 49.268715904, 50.300588971, 48.656796214, 48.018550844, 52.611391566, 49.530694048, 46.716555632, 48.988259761, 49.617883255, 50.577712065, 47.332117527, 48.297503469, 48.083372688, 48.455035143, 46.611154585, 104.486000000, 104.894000000, 104.352000000, 104.554000000, 104.307000000, 105.090000000, 105.303000000, 104.527000000, 104.696000000, 105.038000000, 105.369000000, 103.644000000, 104.623000000, 105.471000000, 104.507000000, 104.649000000, 104.658000000, 104.962000000, 105.281000000, 104.380000000, 104.378000000, 105.194000000, -14.271000000, -14.719000000, -12.479000000, -14.088000000, -11.506000000, -12.185000000, -12.784000000, -13.764000000, -15.257000000, -16.204000000, -14.986000000, -13.070000000, -12.045000000, -14.102000000, -10.906000000, -11.895000000, -13.371000000, -14.975000000, -12.769000000, -10.394000000, -10.619000000, -9.874000000, 1964.566100000, 1688.149500000, 3510.491800000, 2535.062800000, 5130.040700000, 5284.369100000, 3405.127100000, 2795.455100000, 1338.448400000, 933.521800000, 1436.990500000, 2950.032300000, 4524.914800000, 2240.509900000, 6320.503300000, 5271.094600000, 3043.145900000, 1535.121600000, 3344.362200000, 8583.113100000, 8052.693100000, 11455.669000000, 46.780000000, 47.280000000, 42.260000000, 50.320000000, 44.160000000, 45.210000000, 48.130000000, 51.700000000, 53.760000000, 55.970000000, 51.390000000, 41.510000000, 40.670000000, 51.280000000, 42.130000000, 47.030000000, 45.740000000, 46.480000000, 44.480000000, 39.810000000, 37.720000000, 37.560000000, Q
