@RELATION PBDNN

@ATTRIBUTE NN-5	numeric
@ATTRIBUTE NN-4	numeric
@ATTRIBUTE NN-3	numeric
@ATTRIBUTE NN-2	numeric
@ATTRIBUTE NN-1	numeric
@ATTRIBUTE NN0	numeric
@ATTRIBUTE NN1	numeric
@ATTRIBUTE NN20	numeric
@ATTRIBUTE NN21	numeric
@ATTRIBUTE NN22	numeric
@ATTRIBUTE NN23	numeric
@ATTRIBUTE NN24	numeric
@ATTRIBUTE NN25	numeric
@ATTRIBUTE class	numeric

@DATA
-2.240000000, -2.170000000, -1.840000000, -2.240000000, -1.280000000, -0.580000000, -31.690000000, -1.440000000, -1.000000000, -1.000000000, -1.000000000, -1.450000000, -1.440000000, 5.588541667
-1.000000000, -1.000000000, -1.000000000, -1.000000000, -0.880000000, -1.000000000, -21.920000000, -0.580000000, -0.880000000, -1.450000000, -1.300000000, -0.880000000, -0.580000000, 113.395833333
-1.840000000, -2.170000000, -1.300000000, -1.280000000, -2.240000000, -1.280000000, -31.420000000, -1.300000000, -2.170000000, -1.300000000, -1.440000000, -1.840000000, -2.170000000, 2.739583333
-1.280000000, -1.000000000, -0.580000000, -0.880000000, -1.300000000, -1.840000000, -22.140000000, -1.000000000, -0.580000000, -0.880000000, -1.000000000, -1.000000000, -1.000000000, 80.286458333
-1.000000000, -1.000000000, -0.880000000, -1.450000000, -1.300000000, -1.440000000, -23.180000000, -1.280000000, -1.300000000, -1.280000000, -1.300000000, -1.280000000, -1.440000000, 56.359375000
-1.280000000, -1.000000000, -1.300000000, -2.170000000, -1.300000000, -1.280000000, -28.670000000, -1.840000000, -1.840000000, -1.280000000, -1.000000000, -1.300000000, -2.170000000, 4.500000000
-1.280000000, -1.450000000, -2.240000000, -1.840000000, -2.170000000, -1.300000000, -30.020000000, -1.440000000, -1.280000000, -1.000000000, -1.000000000, -0.580000000, -0.880000000, 5.161458333
-1.840000000, -1.450000000, -1.440000000, -1.450000000, -1.440000000, -1.840000000, -28.160000000, -1.280000000, -1.450000000, -1.840000000, -1.300000000, -1.280000000, -2.240000000, 10.411458333
-1.450000000, -1.840000000, -1.440000000, -1.000000000, -1.300000000, -1.280000000, -27.800000000, -1.440000000, -1.840000000, -1.840000000, -1.840000000, -1.450000000, -1.440000000, 12.479166667
-1.000000000, -1.280000000, -1.840000000, -2.240000000, -2.170000000, -1.840000000, -29.960000000, -1.450000000, -1.440000000, -1.450000000, -1.440000000, -1.840000000, -1.450000000, 3.984375000
-1.000000000, -1.440000000, -1.280000000, -1.450000000, -1.440000000, -1.300000000, -29.810000000, -1.440000000, -1.840000000, -1.840000000, -1.450000000, -1.280000000, -2.240000000, 5.515625000
-1.000000000, -0.580000000, -1.280000000, -2.240000000, -2.170000000, -1.440000000, -28.890000000, -1.000000000, -1.280000000, -1.840000000, -1.300000000, -1.440000000, -2.170000000, 7.635416667
-0.580000000, -1.000000000, -0.880000000, -0.580000000, -1.000000000, -1.280000000, -26.160000000, -1.300000000, -1.450000000, -1.000000000, -1.000000000, -1.000000000, -1.000000000, 29.958333333
-1.000000000, -1.000000000, -1.000000000, -1.450000000, -2.240000000, -2.170000000, -25.730000000, -1.840000000, -1.840000000, -1.440000000, -1.450000000, -1.440000000, -1.300000000, 23.817708333
-1.000000000, -1.440000000, -1.840000000, -1.840000000, -1.840000000, -1.280000000, -28.330000000, -1.840000000, -1.840000000, -1.280000000, -1.450000000, -2.240000000, -1.450000000, 9.432291667
-1.300000000, -1.840000000, -1.450000000, -1.280000000, -2.240000000, -2.170000000, -30.480000000, -2.170000000, -1.300000000, -1.440000000, -1.450000000, -0.880000000, -1.450000000, 5.015625000
-1.000000000, -1.450000000, -1.840000000, -1.840000000, -1.840000000, -1.440000000, -25.950000000, -1.300000000, -0.880000000, -0.580000000, -0.880000000, -1.000000000, -1.000000000, 14.010416667
-1.000000000, -1.000000000, -1.300000000, -1.280000000, -1.000000000, -1.000000000, -31.320000000, -1.280000000, -1.450000000, -1.840000000, -1.440000000, -1.300000000, -1.840000000, 3.723958333
-0.580000000, -1.280000000, -1.300000000, -1.280000000, -1.300000000, -1.000000000, -26.390000000, -1.840000000, -1.280000000, -1.000000000, -1.000000000, -1.300000000, -1.450000000, 26.229166667
-1.280000000, -1.000000000, -1.300000000, -1.450000000, -0.880000000, -1.300000000, -26.030000000, -1.000000000, -1.000000000, -1.000000000, -0.580000000, -1.000000000, -1.280000000, 9.734375000
-1.440000000, -0.580000000, -1.440000000, -1.280000000, -1.450000000, -1.300000000, -18.990000000, -1.000000000, -0.580000000, -0.880000000, -1.000000000, -1.000000000, -1.000000000, 442.494791667
-1.840000000, -1.280000000, -1.000000000, -1.450000000, -1.300000000, -0.880000000, -31.470000000, -2.170000000, -2.240000000, -1.280000000, -1.300000000, -1.840000000, -1.450000000, 3.593750000
-1.000000000, -1.440000000, -1.280000000, -1.450000000, -1.440000000, -1.450000000, -29.760000000, -1.280000000, -1.450000000, -1.440000000, -1.300000000, -1.280000000, -0.580000000, 4.213541667
-1.440000000, -2.170000000, -1.840000000, -2.240000000, -2.170000000, -1.300000000, -30.660000000, -2.240000000, -2.170000000, -1.840000000, -2.240000000, -1.840000000, -1.450000000, 2.848958333
-1.840000000, -1.840000000, -2.240000000, -2.170000000, -1.840000000, -1.840000000, -31.340000000, -1.000000000, -1.000000000, -1.000000000, -0.880000000, -1.300000000, -1.840000000, 1.994791667
-1.840000000, -2.240000000, -1.450000000, -1.280000000, -2.240000000, -1.450000000, -24.550000000, -2.170000000, -1.840000000, -2.240000000, -2.170000000, -1.300000000, -1.000000000, 34.593750000
-1.440000000, -2.170000000, -2.240000000, -1.280000000, -0.580000000, -1.280000000, -31.140000000, -2.240000000, -1.280000000, -1.000000000, -1.000000000, -0.580000000, -1.280000000, 3.078125000
-0.880000000, -1.000000000, -1.000000000, -0.580000000, -0.880000000, -1.300000000, -29.040000000, -2.240000000, -1.450000000, -1.280000000, -2.240000000, -1.450000000, -1.280000000, 8.781250000
-1.450000000, -1.440000000, -2.170000000, -1.840000000, -1.840000000, -1.840000000, -30.870000000, -1.000000000, -1.000000000, -1.440000000, -1.280000000, -0.580000000, -0.880000000, 3.557291667
-0.880000000, -1.000000000, -0.580000000, -0.880000000, -0.580000000, -1.280000000, -28.110000000, -0.880000000, -0.580000000, -1.000000000, -1.440000000, -1.840000000, -1.840000000, 23.401041667
-1.840000000, -1.300000000, -1.000000000, -1.440000000, -1.450000000, -1.280000000, -21.920000000, -1.440000000, -1.450000000, -1.440000000, -1.450000000, -1.440000000, -2.170000000, 95.989583333
-1.840000000, -1.840000000, -2.170000000, -1.440000000, -0.580000000, -0.880000000, -31.720000000, -1.440000000, -1.000000000, -1.000000000, -1.300000000, -2.170000000, -1.840000000, 2.213541667
-1.000000000, -1.000000000, -1.300000000, -2.170000000, -1.840000000, -1.440000000, -26.270000000, -0.580000000, -1.440000000, -1.450000000, -1.000000000, -0.880000000, -1.450000000, 30.062500000
-1.840000000, -2.170000000, -1.840000000, -1.840000000, -1.440000000, -1.000000000, -25.020000000, -1.280000000, -0.580000000, -0.880000000, -0.580000000, -1.280000000, -1.300000000, 27.802083333
-1.000000000, -1.450000000, -2.240000000, -1.280000000, -1.450000000, -2.240000000, -27.700000000, -0.580000000, -1.280000000, -2.240000000, -2.170000000, -2.240000000, -1.450000000, 13.656250000
-1.280000000, -1.840000000, -2.240000000, -1.280000000, -0.580000000, -0.880000000, -31.700000000, -2.240000000, -1.450000000, -1.000000000, -0.880000000, -1.300000000, -1.840000000, 2.729166667
-0.880000000, -1.000000000, -1.300000000, -1.450000000, -1.000000000, -0.880000000, -24.420000000, -1.450000000, -1.000000000, -1.280000000, -1.300000000, -0.880000000, -1.450000000, 81.729166667
-1.440000000, -0.580000000, -1.280000000, -1.840000000, -1.840000000, -1.840000000, -29.390000000, -1.300000000, -1.280000000, -1.300000000, -1.280000000, -1.000000000, -1.300000000, 6.213541667
-2.170000000, -1.840000000, -2.240000000, -2.170000000, -2.240000000, -2.170000000, -30.730000000, -1.450000000, -1.440000000, -1.840000000, -2.170000000, -1.440000000, -1.000000000, 4.692708333
-1.840000000, -1.450000000, -1.440000000, -2.170000000, -2.240000000, -1.840000000, -25.700000000, -1.280000000, -1.440000000, -1.450000000, -1.440000000, -1.000000000, -0.580000000, 20.390625000
-2.240000000, -1.840000000, -1.280000000, -1.000000000, -1.000000000, -0.580000000, -25.370000000, -1.000000000, -1.280000000, -1.840000000, -1.440000000, -1.450000000, -1.440000000, 30.057291667
-0.880000000, -0.580000000, -0.880000000, -1.000000000, -1.300000000, -1.280000000, -27.680000000, -1.000000000, -1.000000000, -1.000000000, -1.000000000, -1.000000000, -1.440000000, 16.484375000
-1.450000000, -2.240000000, -1.840000000, -1.840000000, -1.280000000, -1.000000000, -25.750000000, -1.280000000, -1.300000000, -1.450000000, -1.000000000, -1.000000000, -0.880000000, 24.484375000
-2.240000000, -1.840000000, -1.280000000, -1.000000000, -1.300000000, -2.170000000, -26.770000000, -1.440000000, -1.450000000, -1.840000000, -2.240000000, -1.840000000, -1.840000000, 19.947916667
-1.300000000, -2.170000000, -2.240000000, -1.280000000, -0.580000000, -1.000000000, -27.180000000, -1.280000000, -0.580000000, -1.000000000, -0.880000000, -0.580000000, -1.000000000, 19.088541667
-1.280000000, -1.840000000, -1.840000000, -1.840000000, -1.840000000, -1.300000000, -31.790000000, -0.580000000, -1.000000000, -1.000000000, -1.440000000, -1.840000000, -1.840000000, 3.781250000
-2.240000000, -1.840000000, -1.450000000, -0.880000000, -0.580000000, -1.000000000, -30.450000000, -1.300000000, -0.880000000, -1.450000000, -1.300000000, -1.440000000, -1.280000000, 5.380208333
-1.000000000, -1.280000000, -1.440000000, -1.300000000, -1.280000000, -1.000000000, -23.210000000, -1.440000000, -1.000000000, -0.580000000, -1.440000000, -1.450000000, -0.880000000, 44.463541667
-1.450000000, -1.440000000, -1.280000000, -0.580000000, -1.280000000, -1.840000000, -31.830000000, -2.240000000, -1.280000000, -1.450000000, -2.240000000, -2.170000000, -2.240000000, 2.234375000
-1.440000000, -1.300000000, -1.450000000, -1.440000000, -2.170000000, -1.840000000, -29.570000000, -2.170000000, -1.300000000, -1.280000000, -1.840000000, -2.240000000, -2.170000000, 3.682291667
-1.000000000, -1.000000000, -0.880000000, -1.300000000, -2.170000000, -2.240000000, -23.310000000, -1.300000000, -2.170000000, -2.240000000, -1.280000000, -0.580000000, -1.000000000, 46.875000000
-1.840000000, -1.280000000, -1.000000000, -0.580000000, -1.000000000, -1.440000000, -27.320000000, -1.450000000, -1.280000000, -1.300000000, -1.000000000, -1.280000000, -1.300000000, 14.135416667
-1.450000000, -1.000000000, -0.880000000, -0.580000000, -1.000000000, -1.440000000, -30.270000000, -0.580000000, -1.000000000, -1.440000000, -1.280000000, -1.450000000, -1.440000000, 3.369791667
-1.440000000, -1.840000000, -1.840000000, -1.840000000, -1.450000000, -1.440000000, -27.040000000, -1.440000000, -2.170000000, -2.240000000, -1.280000000, -1.450000000, -1.840000000, 12.848958333
-1.280000000, -1.840000000, -2.240000000, -1.450000000, -1.000000000, -1.280000000, -28.840000000, -1.300000000, -1.000000000, -1.280000000, -1.440000000, -1.300000000, -1.280000000, 6.401041667
-1.280000000, -0.580000000, -1.000000000, -0.880000000, -0.580000000, -1.000000000, -26.560000000, -0.880000000, -1.300000000, -1.450000000, -1.000000000, -1.000000000, -1.000000000, 32.916666667
-1.280000000, -2.240000000, -1.450000000, -0.880000000, -1.000000000, -0.580000000, -25.940000000, -1.440000000, -2.170000000, -1.300000000, -0.880000000, -0.580000000, -1.000000000, 44.765625000
-2.170000000, -1.440000000, -0.580000000, -0.880000000, -1.300000000, -1.280000000, -31.580000000, -1.000000000, -1.300000000, -2.170000000, -1.840000000, -1.440000000, -1.000000000, 2.885416667
-2.170000000, -2.240000000, -1.280000000, -0.580000000, -1.000000000, -0.880000000, -27.580000000, -0.580000000, -1.000000000, -0.880000000, -0.580000000, -1.000000000, -1.280000000, 18.500000000
-1.000000000, -0.580000000, -1.000000000, -1.280000000, -2.240000000, -1.840000000, -20.370000000, -1.000000000, -1.000000000, -1.280000000, -1.840000000, -2.240000000, -1.280000000, 179.937500000
-2.240000000, -1.450000000, -1.000000000, -1.440000000, -1.280000000, -1.450000000, -29.180000000, -1.840000000, -1.840000000, -2.240000000, -1.840000000, -2.170000000, -2.240000000, 3.963541667
-1.300000000, -2.170000000, -1.840000000, -2.240000000, -1.450000000, -1.440000000, -30.830000000, -2.240000000, -1.450000000, -1.440000000, -1.450000000, -1.440000000, -1.450000000, 2.322916667
-1.280000000, -2.240000000, -2.170000000, -2.240000000, -2.170000000, -1.300000000, -29.680000000, -1.450000000, -0.880000000, -1.450000000, -1.840000000, -1.300000000, -0.880000000, 5.531250000
-1.000000000, -0.580000000, -0.880000000, -0.580000000, -1.440000000, -1.280000000, -23.150000000, -1.300000000, -1.000000000, -1.000000000, -0.880000000, -1.000000000, -1.450000000, 72.781250000
-1.840000000, -1.440000000, -1.450000000, -1.840000000, -1.440000000, -0.580000000, -19.690000000, -1.000000000, -1.440000000, -1.450000000, -0.880000000, -1.000000000, -0.580000000, 272.578125000
-0.880000000, -1.000000000, -1.000000000, -0.580000000, -0.880000000, -1.450000000, -26.340000000, -1.000000000, -0.880000000, -0.580000000, -1.000000000, -1.280000000, -2.240000000, 33.828125000
-1.000000000, -1.280000000, -2.240000000, -2.170000000, -1.300000000, -1.440000000, -21.280000000, -1.000000000, -1.000000000, -1.000000000, -0.580000000, -1.440000000, -2.170000000, 224.307291667
-1.280000000, -1.450000000, -1.840000000, -1.440000000, -1.300000000, -1.840000000, -30.790000000, -2.240000000, -1.450000000, -0.880000000, -0.580000000, -1.280000000, -1.840000000, 2.109375000
-1.000000000, -1.300000000, -1.840000000, -2.170000000, -1.440000000, -1.300000000, -26.660000000, -0.880000000, -1.300000000, -1.840000000, -1.280000000, -1.000000000, -0.580000000, 13.052083333
-1.450000000, -1.440000000, -1.450000000, -1.440000000, -1.450000000, -1.440000000, -18.170000000, -1.280000000, -1.440000000, -1.450000000, -1.440000000, -1.450000000, -1.440000000, 315.140625000
-2.170000000, -1.300000000, -1.280000000, -1.840000000, -1.300000000, -1.000000000, -28.540000000, -0.580000000, -0.880000000, -0.580000000, -0.880000000, -0.580000000, -0.880000000, 9.697916667
-1.840000000, -1.450000000, -1.000000000, -1.000000000, -1.000000000, -1.000000000, -26.440000000, -0.580000000, -1.000000000, -0.880000000, -1.300000000, -1.450000000, -1.280000000, 34.786458333
-1.450000000, -1.300000000, -1.000000000, -1.000000000, -1.280000000, -2.240000000, -27.790000000, -1.000000000, -1.000000000, -1.000000000, -0.580000000, -1.000000000, -1.280000000, 11.765625000
-1.280000000, -1.000000000, -1.000000000, -1.300000000, -1.450000000, -1.280000000, -25.750000000, -1.000000000, -0.880000000, -1.450000000, -1.300000000, -1.440000000, -1.450000000, 23.223958333
-1.000000000, -1.000000000, -1.280000000, -2.240000000, -1.280000000, -1.450000000, -27.060000000, -1.000000000, -0.580000000, -1.000000000, -1.280000000, -2.240000000, -1.450000000, 17.750000000
-2.240000000, -1.840000000, -1.280000000, -1.300000000, -2.170000000, -2.240000000, -30.990000000, -1.300000000, -1.450000000, -1.440000000, -1.840000000, -2.170000000, -1.300000000, 1.765625000
-1.280000000, -1.440000000, -0.580000000, -1.440000000, -2.170000000, -2.240000000, -30.160000000, -1.000000000, -1.280000000, -1.840000000, -2.240000000, -1.280000000, -1.000000000, 4.020833333
-1.450000000, -1.840000000, -1.300000000, -1.000000000, -1.280000000, -1.440000000, -23.110000000, -1.000000000, -1.440000000, -1.280000000, -0.580000000, -1.440000000, -1.840000000, 95.963541667
-1.450000000, -1.300000000, -1.000000000, -1.440000000, -1.280000000, -1.300000000, -30.190000000, -0.580000000, -1.440000000, -1.280000000, -1.300000000, -1.840000000, -1.840000000, 3.911458333
-2.170000000, -2.240000000, -1.450000000, -1.000000000, -1.000000000, -1.000000000, -23.210000000, -1.000000000, -1.300000000, -1.280000000, -1.000000000, -1.000000000, -0.580000000, 154.281250000
-0.880000000, -0.580000000, -0.880000000, -0.580000000, -1.000000000, -1.000000000, -21.020000000, -0.580000000, -1.440000000, -1.450000000, -0.880000000, -1.450000000, -1.840000000, 186.145833333
-1.300000000, -1.000000000, -0.880000000, -0.580000000, -0.880000000, -0.580000000, -21.310000000, -1.000000000, -1.280000000, -1.300000000, -1.280000000, -2.240000000, -1.280000000, 265.484375000
-1.440000000, -2.170000000, -1.840000000, -1.840000000, -1.300000000, -0.880000000, -31.430000000, -1.300000000, -1.450000000, -0.880000000, -1.450000000, -2.240000000, -2.170000000, 4.000000000
-1.450000000, -1.440000000, -1.280000000, -1.000000000, -0.580000000, -0.880000000, -23.740000000, -0.880000000, -1.450000000, -2.240000000, -1.840000000, -1.280000000, -1.450000000, 71.942708333
-1.440000000, -2.170000000, -1.300000000, -1.000000000, -1.000000000, -1.000000000, -23.860000000, -1.000000000, -1.000000000, -0.880000000, -1.450000000, -1.300000000, -1.440000000, 113.697916667
-2.170000000, -1.300000000, -1.000000000, -1.000000000, -1.000000000, -1.440000000, -34.710000000, -1.840000000, -1.450000000, -1.000000000, -0.880000000, -1.300000000, -2.170000000, 0.630208333
-0.580000000, -1.440000000, -1.280000000, -0.580000000, -1.440000000, -1.450000000, -27.060000000, -1.450000000, -1.440000000, -2.170000000, -1.840000000, -1.840000000, -1.300000000, 10.812500000
-1.300000000, -1.440000000, -1.280000000, -1.450000000, -1.440000000, -1.300000000, -29.240000000, -1.440000000, -1.450000000, -1.300000000, -1.000000000, -1.440000000, -1.280000000, 4.723958333
-1.000000000, -1.450000000, -1.840000000, -1.300000000, -1.000000000, -1.000000000, -22.490000000, -0.580000000, -1.000000000, -1.280000000, -1.300000000, -1.000000000, -0.880000000, 101.593750000
-1.000000000, -1.300000000, -1.840000000, -2.170000000, -1.840000000, -1.840000000, -30.090000000, -1.450000000, -1.440000000, -1.840000000, -1.450000000, -1.000000000, -1.440000000, 4.802083333
-2.170000000, -1.840000000, -1.440000000, -1.450000000, -2.240000000, -2.170000000, -23.880000000, -1.000000000, -0.880000000, -1.450000000, -1.300000000, -1.440000000, -1.280000000, 71.968750000
-0.580000000, -0.880000000, -0.580000000, -1.000000000, -0.880000000, -1.000000000, -22.010000000, -1.280000000, -2.240000000, -1.280000000, -1.000000000, -1.450000000, -1.440000000, 186.531250000
-1.450000000, -1.000000000, -1.280000000, -1.840000000, -1.300000000, -1.440000000, -24.580000000, -0.880000000, -1.450000000, -2.240000000, -1.840000000, -1.450000000, -1.440000000, 45.229166667
-1.840000000, -1.840000000, -2.240000000, -1.840000000, -1.450000000, -0.880000000, -28.410000000, -1.000000000, -1.000000000, -1.000000000, -1.280000000, -2.240000000, -1.450000000, 14.229166667
-1.840000000, -2.240000000, -2.170000000, -2.240000000, -1.450000000, -1.440000000, -25.800000000, -1.300000000, -1.000000000, -1.000000000, -1.440000000, -1.280000000, -1.450000000, 20.302083333
-0.580000000, -1.000000000, -1.440000000, -1.280000000, -1.450000000, -1.440000000, -29.120000000, -1.280000000, -1.450000000, -1.440000000, -1.300000000, -1.450000000, -1.440000000, 4.989583333
-1.450000000, -1.440000000, -2.170000000, -2.240000000, -1.280000000, -1.450000000, -28.060000000, -2.170000000, -1.440000000, -1.300000000, -1.840000000, -1.280000000, -1.000000000, 10.015625000
-1.000000000, -1.440000000, -1.840000000, -1.840000000, -1.450000000, -1.280000000, -35.320000000, -1.840000000, -1.840000000, -1.440000000, -1.450000000, -1.440000000, -1.000000000, 0.447916667
-1.000000000, -1.000000000, -0.580000000, -0.880000000, -1.450000000, -1.300000000, -20.180000000, -0.580000000, -0.880000000, -0.580000000, -1.440000000, -1.280000000, -1.000000000, 237.296875000
-1.840000000, -1.300000000, -1.440000000, -2.170000000, -1.300000000, -1.000000000, -24.680000000, -1.840000000, -1.450000000, -1.440000000, -1.280000000, -0.580000000, -1.440000000, 29.697916667
-2.240000000, -1.280000000, -1.000000000, -0.580000000, -1.440000000, -1.450000000, -25.960000000, -1.000000000, -1.300000000, -1.840000000, -1.840000000, -1.280000000, -1.000000000, 36.968750000
-1.000000000, -1.300000000, -1.280000000, -1.000000000, -1.000000000, -1.300000000, -31.300000000, -1.450000000, -1.840000000, -1.440000000, -1.300000000, -1.840000000, -1.280000000, 3.765625000
-1.440000000, -1.280000000, -1.000000000, -1.300000000, -1.840000000, -1.840000000, -24.220000000, -1.840000000, -1.450000000, -1.440000000, -2.170000000, -1.840000000, -1.840000000, 20.406250000
-1.450000000, -2.240000000, -1.450000000, -0.880000000, -1.300000000, -1.450000000, -25.110000000, -0.880000000, -1.000000000, -0.580000000, -0.880000000, -0.580000000, -1.280000000, 34.479166667
-1.280000000, -1.000000000, -0.580000000, -1.440000000, -1.280000000, -1.300000000, -18.990000000, -1.000000000, -1.280000000, -2.240000000, -2.170000000, -1.840000000, -1.440000000, 321.005208333
-1.840000000, -1.300000000, -1.280000000, -1.840000000, -1.840000000, -1.300000000, -22.470000000, -1.000000000, -1.450000000, -2.240000000, -1.450000000, -1.000000000, -1.280000000, 86.276041667
-1.000000000, -1.280000000, -2.240000000, -1.840000000, -2.170000000, -1.840000000, -32.970000000, -1.300000000, -2.170000000, -1.840000000, -1.300000000, -1.280000000, -2.240000000, 1.250000000
-1.450000000, -1.300000000, -1.000000000, -1.440000000, -1.280000000, -1.300000000, -26.530000000, -1.440000000, -1.280000000, -1.300000000, -1.840000000, -1.840000000, -1.840000000, 9.848958333
-1.840000000, -1.440000000, -1.450000000, -1.440000000, -1.300000000, -2.170000000, -32.400000000, -2.240000000, -1.840000000, -2.170000000, -1.300000000, -1.440000000, -1.450000000, 2.697916667
-1.000000000, -1.000000000, -0.580000000, -0.880000000, -1.450000000, -1.840000000, -29.890000000, -1.440000000, -1.450000000, -1.280000000, -2.240000000, -1.840000000, -1.280000000, 6.609375000
-1.450000000, -1.280000000, -2.240000000, -1.450000000, -1.440000000, -1.280000000, -21.290000000, -1.440000000, -2.170000000, -1.300000000, -0.880000000, -1.450000000, -2.240000000, 119.864583333
-0.580000000, -1.280000000, -1.440000000, -1.000000000, -1.000000000, -1.000000000, -20.640000000, -2.240000000, -2.170000000, -2.240000000, -1.840000000, -1.280000000, -1.000000000, 181.994791667
-1.300000000, -0.880000000, -1.450000000, -1.440000000, -1.000000000, -1.450000000, -24.650000000, -1.280000000, -1.300000000, -1.440000000, -1.280000000, -1.450000000, -1.440000000, 37.843750000
-1.000000000, -1.440000000, -1.280000000, -1.300000000, -1.840000000, -1.840000000, -34.710000000, -2.170000000, -2.240000000, -1.450000000, -1.000000000, -1.440000000, -1.280000000, 0.479166667
-1.280000000, -1.840000000, -1.840000000, -1.840000000, -1.440000000, -1.450000000, -20.550000000, -1.000000000, -1.000000000, -1.000000000, -1.000000000, -1.440000000, -1.450000000, 118.713541667
-1.000000000, -0.580000000, -1.000000000, -1.000000000, -1.000000000, -1.280000000, -26.560000000, -0.880000000, -1.300000000, -1.280000000, -1.450000000, -1.840000000, -1.840000000, 19.682291667
-0.580000000, -1.280000000, -1.300000000, -0.880000000, -1.300000000, -1.280000000, -25.240000000, -1.440000000, -0.580000000, -1.280000000, -1.840000000, -2.240000000, -1.840000000, 39.979166667
-1.450000000, -1.000000000, -1.440000000, -1.450000000, -1.280000000, -1.840000000, -27.690000000, -1.000000000, -1.000000000, -1.000000000, -1.280000000, -2.240000000, -1.450000000, 10.994791667
-2.240000000, -2.170000000, -2.240000000, -2.170000000, -1.840000000, -1.440000000, -21.140000000, -1.840000000, -2.170000000, -2.240000000, -1.280000000, -0.580000000, -1.280000000, 117.677083333
-1.450000000, -1.440000000, -2.170000000, -2.240000000, -1.840000000, -1.840000000, -27.370000000, -1.300000000, -1.000000000, -1.440000000, -1.840000000, -1.840000000, -1.840000000, 8.786458333
-1.440000000, -1.450000000, -1.000000000, -1.280000000, -1.440000000, -1.000000000, -21.640000000, -0.580000000, -1.000000000, -1.000000000, -0.880000000, -0.580000000, -1.280000000, 214.291666667
-1.000000000, -1.450000000, -2.240000000, -1.450000000, -0.880000000, -1.300000000, -27.380000000, -1.000000000, -0.880000000, -1.450000000, -2.240000000, -2.170000000, -2.240000000, 19.963541667
-1.440000000, -0.580000000, -1.280000000, -1.440000000, -1.000000000, -0.580000000, -23.980000000, -0.880000000, -1.000000000, -0.580000000, -1.280000000, -2.240000000, -1.280000000, 63.244791667
-1.450000000, -0.880000000, -1.450000000, -2.240000000, -1.280000000, -1.450000000, -24.940000000, -1.450000000, -1.300000000, -1.440000000, -1.450000000, -1.000000000, -1.000000000, 22.291666667
-1.000000000, -1.440000000, -1.450000000, -1.280000000, -1.840000000, -1.840000000, -31.940000000, -2.170000000, -1.440000000, -1.000000000, -1.300000000, -1.840000000, -2.170000000, 1.343750000
-1.450000000, -0.880000000, -1.450000000, -1.840000000, -1.300000000, -1.000000000, -24.250000000, -0.580000000, -1.000000000, -1.000000000, -1.440000000, -1.280000000, -0.580000000, 78.020833333
-1.300000000, -1.280000000, -2.240000000, -1.280000000, -0.580000000, -1.000000000, -33.310000000, -1.300000000, -1.440000000, -1.840000000, -2.170000000, -1.840000000, -1.440000000, 1.750000000
-1.300000000, -2.170000000, -1.440000000, -1.000000000, -1.000000000, -1.000000000, -27.410000000, -2.240000000, -2.170000000, -2.240000000, -1.840000000, -1.280000000, -1.450000000, 11.010416667
-2.240000000, -1.840000000, -1.450000000, -1.000000000, -0.880000000, -1.300000000, -33.140000000, -1.280000000, -0.580000000, -1.440000000, -1.450000000, -0.880000000, -1.300000000, 1.630208333
-1.440000000, -1.280000000, -1.300000000, -1.840000000, -1.840000000, -1.840000000, -25.030000000, -1.840000000, -1.840000000, -1.840000000, -2.170000000, -2.240000000, -2.170000000, 13.734375000
-1.450000000, -1.280000000, -2.240000000, -2.170000000, -1.840000000, -2.240000000, -28.730000000, -1.000000000, -1.450000000, -1.440000000, -0.580000000, -1.280000000, -1.840000000, 4.338541667
-1.300000000, -1.000000000, -1.000000000, -0.880000000, -1.300000000, -2.170000000, -25.690000000, -0.880000000, -1.300000000, -2.170000000, -2.240000000, -1.280000000, -0.580000000, 23.302083333
-1.280000000, -1.300000000, -2.170000000, -1.440000000, -1.300000000, -1.280000000, -24.730000000, -1.300000000, -1.440000000, -1.450000000, -1.000000000, -1.280000000, -1.440000000, 36.041666667
-1.840000000, -1.840000000, -1.280000000, -1.000000000, -1.300000000, -2.170000000, -33.060000000, -1.840000000, -2.240000000, -1.840000000, -1.450000000, -0.880000000, -1.000000000, 1.338541667
-1.280000000, -0.580000000, -0.880000000, -1.300000000, -1.450000000, -0.880000000, -32.760000000, -0.880000000, -1.300000000, -1.840000000, -1.840000000, -2.170000000, -1.300000000, 3.718750000
-1.000000000, -1.440000000, -1.280000000, -0.580000000, -1.440000000, -1.840000000, -23.700000000, -0.580000000, -1.000000000, -1.280000000, -1.300000000, -1.440000000, -2.170000000, 55.270833333
-1.000000000, -0.880000000, -1.000000000, -0.580000000, -1.000000000, -1.000000000, -24.230000000, -1.000000000, -1.450000000, -1.440000000, -1.000000000, -1.300000000, -1.280000000, 85.838541667
-1.450000000, -2.240000000, -1.280000000, -0.580000000, -1.280000000, -2.240000000, -28.470000000, -0.880000000, -0.580000000, -1.280000000, -1.840000000, -1.300000000, -0.880000000, 10.479166667
-1.000000000, -1.280000000, -2.240000000, -1.840000000, -1.450000000, -1.000000000, -19.920000000, -1.280000000, -1.840000000, -2.240000000, -1.280000000, -0.580000000, -0.880000000, 269.119791667
-1.840000000, -2.170000000, -2.240000000, -1.280000000, -0.580000000, -1.000000000, -29.220000000, -1.000000000, -1.300000000, -1.450000000, -1.440000000, -2.170000000, -1.840000000, 8.562500000
